date,experiment,seed,params,metric_name,metric_value,seconds,peak_ram_mb
2026-06-02T02:11:50,memory,2,"{""batch_size"": 8, ""data_source"": ""fallback_local إجباري"", ""embed_dim"": 128, ""lr"": 0.0003, ""num_layers"": 2, ""params_count"": 122115, ""seq_len"": 128, ""stage"": 2, ""state_dim"": 64, ""steps"": 500, ""use_importance"": true, ""use_memory"": true}",late_ppl,15.478670010643803,149.20913557699896,316.51171875
2026-06-02T02:11:50,memory,2,"{""batch_size"": 8, ""data_source"": ""fallback_local إجباري"", ""embed_dim"": 128, ""lr"": 0.0003, ""num_layers"": 2, ""params_count"": 122115, ""seq_len"": 128, ""stage"": 2, ""state_dim"": 64, ""steps"": 500, ""use_importance"": true, ""use_memory"": true}",probe_improvement,-1.4878683171093072e-05,149.20913557699896,316.51171875
2026-06-02T02:16:43,no_memory,0,"{""batch_size"": 8, ""data_source"": ""WikiText-2"", ""embed_dim"": 128, ""lr"": 0.0003, ""num_layers"": 2, ""params_count"": 70339, ""seq_len"": 128, ""stage"": 2, ""state_dim"": 64, ""steps"": 1000, ""use_importance"": true, ""use_memory"": false}",perplexity,15.801516553697585,123.73814718200083,483.2265625
2026-06-02T02:16:43,no_memory,0,"{""batch_size"": 8, ""data_source"": ""WikiText-2"", ""embed_dim"": 128, ""lr"": 0.0003, ""num_layers"": 2, ""params_count"": 70339, ""seq_len"": 128, ""stage"": 2, ""state_dim"": 64, ""steps"": 1000, ""use_importance"": true, ""use_memory"": false}",late_ppl,15.728021128682988,123.73814718200083,483.2265625
2026-06-02T02:16:43,no_memory,0,"{""batch_size"": 8, ""data_source"": ""WikiText-2"", ""embed_dim"": 128, ""lr"": 0.0003, ""num_layers"": 2, ""params_count"": 70339, ""seq_len"": 128, ""stage"": 2, ""state_dim"": 64, ""steps"": 1000, ""use_importance"": true, ""use_memory"": false}",probe_improvement,3.4128576956425794e-07,123.73814718200083,483.2265625
2026-06-02T02:19:00,no_memory,1,"{""batch_size"": 8, ""data_source"": ""WikiText-2"", ""embed_dim"": 128, ""lr"": 0.0003, ""num_layers"": 2, ""params_count"": 70339, ""seq_len"": 128, ""stage"": 2, ""state_dim"": 64, ""steps"": 1000, ""use_importance"": true, ""use_memory"": false}",perplexity,15.695250482185582,129.0209862039992,499.88671875
2026-06-02T02:19:00,no_memory,1,"{""batch_size"": 8, ""data_source"": ""WikiText-2"", ""embed_dim"": 128, ""lr"": 0.0003, ""num_layers"": 2, ""params_count"": 70339, ""seq_len"": 128, ""stage"": 2, ""state_dim"": 64, ""steps"": 1000, ""use_importance"": true, ""use_memory"": false}",late_ppl,15.549215484506052,129.0209862039992,499.88671875
2026-06-02T02:19:00,no_memory,1,"{""batch_size"": 8, ""data_source"": ""WikiText-2"", ""embed_dim"": 128, ""lr"": 0.0003, ""num_layers"": 2, ""params_count"": 70339, ""seq_len"": 128, ""stage"": 2, ""state_dim"": 64, ""steps"": 1000, ""use_importance"": true, ""use_memory"": false}",probe_improvement,0.0,129.0209862039992,499.88671875
2026-06-02T02:21:33,no_memory,2,"{""batch_size"": 8, ""data_source"": ""WikiText-2"", ""embed_dim"": 128, ""lr"": 0.0003, ""num_layers"": 2, ""params_count"": 70339, ""seq_len"": 128, ""stage"": 2, ""state_dim"": 64, ""steps"": 1000, ""use_importance"": true, ""use_memory"": false}",perplexity,15.05846387772216,142.41213291999884,499.3046875
2026-06-02T02:21:33,no_memory,2,"{""batch_size"": 8, ""data_source"": ""WikiText-2"", ""embed_dim"": 128, ""lr"": 0.0003, ""num_layers"": 2, ""params_count"": 70339, ""seq_len"": 128, ""stage"": 2, ""state_dim"": 64, ""steps"": 1000, ""use_importance"": true, ""use_memory"": false}",late_ppl,15.181543508450416,142.41213291999884,499.3046875
2026-06-02T02:21:33,no_memory,2,"{""batch_size"": 8, ""data_source"": ""WikiText-2"", ""embed_dim"": 128, ""lr"": 0.0003, ""num_layers"": 2, ""params_count"": 70339, ""seq_len"": 128, ""stage"": 2, ""state_dim"": 64, ""steps"": 1000, ""use_importance"": true, ""use_memory"": false}",probe_improvement,0.0,142.41213291999884,499.3046875
2026-06-02T02:26:04,memory,0,"{""batch_size"": 8, ""data_source"": ""WikiText-2"", ""embed_dim"": 128, ""lr"": 0.0003, ""num_layers"": 2, ""params_count"": 122115, ""seq_len"": 128, ""stage"": 2, ""state_dim"": 64, ""steps"": 1000, ""use_importance"": true, ""use_memory"": true}",perplexity,17.447609488640246,267.7528219490014,499.34765625
2026-06-02T02:26:04,memory,0,"{""batch_size"": 8, ""data_source"": ""WikiText-2"", ""embed_dim"": 128, ""lr"": 0.0003, ""num_layers"": 2, ""params_count"": 122115, ""seq_len"": 128, ""stage"": 2, ""state_dim"": 64, ""steps"": 1000, ""use_importance"": true, ""use_memory"": true}",late_ppl,17.173335113810033,267.7528219490014,499.34765625
2026-06-02T02:26:04,memory,0,"{""batch_size"": 8, ""data_source"": ""WikiText-2"", ""embed_dim"": 128, ""lr"": 0.0003, ""num_layers"": 2, ""params_count"": 122115, ""seq_len"": 128, ""stage"": 2, ""state_dim"": 64, ""steps"": 1000, ""use_importance"": true, ""use_memory"": true}",probe_improvement,2.3270101958143173e-06,267.7528219490014,499.34765625
2026-06-02T02:30:19,memory,1,"{""batch_size"": 8, ""data_source"": ""WikiText-2"", ""embed_dim"": 128, ""lr"": 0.0003, ""num_layers"": 2, ""params_count"": 122115, ""seq_len"": 128, ""stage"": 2, ""state_dim"": 64, ""steps"": 1000, ""use_importance"": true, ""use_memory"": true}",perplexity,17.45880636189374,252.52133418199992,506.64453125
